Spacy-TSVD_1,Spacy-TSVD_2,Spacy-TSVD_3,Spacy-TSVD_4,Spacy-TSVD_5,Spacy-TSVD_6,Spacy-TSVD_7,Spacy-TSVD_8,Spacy-TSVD_9,Spacy-TSVD_10,Spacy-TSVD_11,Spacy-TSVD_12,Spacy-TSVD_13,Spacy-TSVD_14,Spacy-TSVD_15,Spacy-TSVD_16,Spacy-TSVD_17,Spacy-TSVD_18,Spacy-TSVD_19,Spacy-TSVD_20
34.151173,-7.3766217,-4.2012115,3.8049726,-5.56926,3.2044623,-3.7696013,0.23900248,5.579139,1.3933519,2.7336,0.21066424,-1.7664351,0.3008926,-4.246143,-0.79128164,4.1863513,1.5862155,-1.4181855,-0.82288945
29.385298,7.819716,-5.383796,1.1678468,-0.71444565,5.684394,-4.029301,-0.72102785,-1.6753913,-4.8123207,3.7313156,5.760563,7.0629168,-2.3529694,-7.378682,-0.505799,-3.7514482,4.3737516,-4.22891,1.0876467
31.093319,-6.515985,1.2556089,-3.2309446,1.160302,0.7871717,-0.40821323,4.2481465,-0.19195841,-1.2318096,-0.6496638,-0.71309686,-2.6402113,0.55028474,-0.4777529,-1.212029,0.79595196,0.20940436,0.590262,-1.0790367
27.877893,8.516174,-1.4158571,3.153885,-0.43493494,-0.6508672,0.23183434,1.2744187,0.98853594,-0.48480815,0.27458087,1.8591774,0.56592065,2.2173138,1.2481323,-0.57091624,1.3851523,-2.2484822,0.6045364,0.7948462
31.781755,-1.9390905,0.5929242,2.0434508,-3.05519,-0.16746725,-0.46304005,-1.2297496,0.3957441,-0.60386336,-0.51452625,3.257389,0.029615851,2.9265678,-4.6932945,-0.9291253,-0.28074318,1.7340583,-0.39588937,-1.0139774
34.795616,-6.953591,-3.4742618,-0.2490971,-0.70829743,1.9678295,-4.3392406,0.355736,4.718521,2.5032432,0.7040623,0.66387266,-1.2102356,2.810367,-0.64378136,-0.31179118,0.27717584,0.5451413,0.30449426,-1.0495805
30.690516,4.0742183,5.101876,-1.6799114,1.6820441,0.17135338,-1.865955,-0.18015839,-0.57371306,0.16355473,-1.6136354,0.95780545,-0.6262911,1.4427783,-0.8417864,3.0357807,-0.29975277,-1.2672676,0.30362785,-0.071712226
31.187414,0.28381544,1.1460801,-0.36275294,0.054813106,1.8695697,-3.9647503,3.4333785,1.8254421,3.0428581,-2.4911432,-1.4545115,-3.4917786,1.0126144,-1.0325787,-1.0355922,0.6263637,0.5766829,0.20296182,-0.43600103
32.133545,-6.8897552,3.0180213,-2.0492656,1.5543787,-2.687808,-0.52791584,1.8229945,-3.2255661,-1.0039372,-0.560918,2.4009771,-0.6445599,1.9465926,2.4379613,1.2861633,1.8211411,1.3407004,-0.14441082,0.89250433
34.625656,-1.5368079,-7.605333,1.1468539,-2.9448671,-1.8632678,2.443852,0.95394784,-0.6866863,2.416176,-0.22517477,0.49260816,-3.8304844,-0.7148383,-0.13590536,0.7383453,0.49624074,-1.5080695,1.4678366,-1.5056022
34.464317,1.2845978,1.6861812,-1.3445002,-4.7049227,1.1335881,-2.4545362,-0.0575946,-2.2368226,-0.18675743,-2.1453054,-4.572245,-1.8603858,-0.3437328,-1.1735183,-2.6392937,-0.010335272,-0.7124742,-0.77167857,-0.38327786
23.49661,2.0826607,1.0189121,9.955088,4.0990915,-2.1175404,2.9446647,3.6752765,0.02816947,0.7718658,-3.8070862,2.7323363,2.735936,0.63875604,-0.27149874,-0.5505929,0.69070977,-0.52117765,-1.1294414,-0.5128881
26.872488,1.0258503,1.118816,15.087949,-0.07491944,-7.6411114,-0.16811351,1.4048823,-1.696259,1.964991,-2.3828337,2.00442,1.1343977,0.97097915,-0.89748544,1.1121616,-0.9951367,-1.4986658,-0.57583725,-1.344531
32.32388,-2.8026602,-3.5648124,-2.5472682,-4.678995,0.024494147,3.3535888,1.7744207,-0.39004052,-0.47794777,-0.39047104,-0.38856676,1.4674952,0.057592638,-1.902526,-1.2695179,-1.324827,-0.8665982,-0.2738258,-0.88345826
34.568466,3.4242103,-2.373217,-1.3116515,1.1417798,0.04792177,1.469343,-4.4759717,-0.5078538,4.2501698,-2.1536913,-4.4923196,0.43505844,-0.031121619,-0.2890161,1.5320513,-0.3803424,0.6820546,1.793737,-1.0238521
33.357544,1.1073458,2.680905,1.4701308,-2.8677647,0.09829476,-0.86199176,-5.827914,-2.2266314,3.2145374,-0.56405747,0.6672476,-1.8467103,2.4133167,-0.32674462,-2.1078234,1.9835922,-0.2529748,-0.7555084,0.5373225
29.262325,0.35697135,-4.069123,7.103132,0.6081114,-6.1291785,6.5294642,2.616395,-2.7783542,2.6070435,0.42084566,1.0227864,-0.086637065,-2.4005373,-0.35227153,0.46016926,0.75597316,-0.7929554,1.2454193,-1.2307726
29.160305,14.238361,4.122974,-3.1931906,3.7874224,1.3150606,-1.4606959,0.17317556,4.790733,2.4433224,1.7129506,-2.896433,-3.1072562,-0.16565736,-1.6669018,-1.3060722,-1.0907949,-0.7228063,-0.6864249,-1.2750201
29.017836,1.7231839,7.3600893,-3.9722795,3.5223634,-4.8516803,5.1851115,-2.8751593,7.2045703,-2.156327,9.190692,0.16213606,-1.0961908,2.949696,-1.4948038,-0.114109606,-0.88923705,-0.65505034,1.3319658,-1.9311472
37.15419,-4.8106008,-12.064333,2.7484004,-1.8374437,3.9286828,3.3948667,-4.677119,2.0549653,-2.4934769,3.2969117,-0.039115258,-4.695928,-2.3725002,3.581993,-0.13953996,-0.9745819,-1.1637299,-0.3311065,0.76488346
32.31082,3.3938975,7.2533646,-3.8292174,-0.502985,4.3872705,5.833428,-2.734183,-0.17440915,4.7894645,5.841452,-3.8041623,-2.866461,1.8108951,-4.4092445,-4.959436,-1.4862447,-0.19906934,3.7541623,5.183889
33.77589,-4.268054,-3.6554928,-3.4160073,-4.030344,1.3861489,1.3597796,1.4068389,-1.3934648,0.42512807,-0.83646303,0.74127316,0.082309626,1.4795109,-3.1644652,0.55903554,-1.0223432,-0.52565485,-0.14572713,1.3083488
34.481995,-2.3171344,2.487463,-2.2167492,-2.490348,1.8487502,3.410837,3.5547762,1.418182,-1.8071877,-0.4582492,0.28958875,0.9164164,-2.4024794,-1.4975144,0.8983924,-0.7226974,-2.4673676,1.9499981,-2.0488164
27.207857,3.411005,2.2365458,1.2524636,-3.8573742,-1.1007415,-5.637318,-0.27336335,0.17986771,-4.661926,0.1343779,-0.7861825,2.581289,-1.9785678,2.1231072,-0.9256505,-1.4492264,-1.77027,0.26889002,0.8157446
29.168886,-6.176152,2.4211867,-6.031211,1.7534696,0.59230655,-0.073696174,2.3376508,-3.9168246,-0.8077108,1.1979107,0.14673504,0.12981273,0.06398937,-2.5428643,1.9522353,-2.9767077,-1.9888633,0.28341365,-1.7156901
29.012041,3.4653392,3.8918393,-4.5611563,-0.70794976,-1.1302508,1.319205,3.5677204,-2.747926,1.3755447,2.361358,-2.492583,-0.43873248,-4.0681076,0.1244564,2.014755,0.3845854,-0.2101544,-1.2698753,0.59813064
32.238277,-6.3957,1.2978157,-2.8641255,-2.2405105,-5.97658,-5.410438,2.5393605,2.1396399,0.28565857,-0.79955125,1.5342286,-0.81120723,-1.7597637,0.27025086,-0.23413706,-0.29088116,0.93994045,-0.7028656,-0.24431573
27.985252,-3.6868787,1.360242,3.5087495,-0.16005383,0.17722777,-1.3526375,2.2211404,-0.119206324,-1.2801081,0.7628691,0.022460427,-4.2328534,-2.3404276,-0.6757713,-1.5338106,-0.728448,0.04618874,0.5230815,0.5499648
23.337763,-10.450596,8.623258,2.3181732,-2.7373068,-2.3316472,-0.7890904,-0.9820758,-1.3187748,0.51295066,1.5786675,-1.1546261,-0.27659756,-2.8795524,-1.1908566,-0.04254883,2.7891877,0.6570095,1.1547285,-0.9403513
32.917915,-9.140117,3.8637097,-0.6708174,-1.1172599,-1.5778301,4.0503993,-3.2808673,-0.06974211,-1.8194255,3.1483068,1.0662466,-0.5982534,-0.4984998,-0.86580837,1.1716355,1.3213006,1.7726806,-1.1441851,-0.88957757
25.066368,4.697187,-0.7757598,-3.1399233,1.9345478,-0.17000328,0.7089821,4.741595,-1.2482308,-3.502573,-1.7563283,1.074885,-2.0287206,-0.19744639,2.3627725,-2.5171502,0.3210064,-0.24514739,0.8693965,0.39581338
34.566357,-7.7712693,-3.5275593,-0.5208951,-4.710001,3.1861777,-1.6147667,3.6448858,1.2223656,0.23679858,3.5970244,0.993328,-2.2308629,-0.44123533,-0.04606432,-1.9862938,-0.58711785,-0.7157884,0.0261368,-0.120743334
33.868443,-1.2906469,10.863001,1.3870579,10.213809,-2.0133824,5.724844,-11.733992,3.469186,-7.3938403,5.728088,-4.0325046,0.9611148,-1.7185353,0.0490927,-0.79362327,-0.50676906,-2.6400707,3.1611714,-2.1082842
23.798756,-8.863226,1.3111742,10.246748,3.0099826,-6.2518854,4.6286116,3.944945,-1.0722158,-0.22529429,-0.39252332,-0.7675497,0.65754265,2.4403656,-0.82776,-0.04455348,-1.1344955,-0.5740902,-0.9366176,-0.65011346
29.152147,2.347937,-7.0869985,-7.6617985,2.5115476,-3.5727825,6.871377,1.4817168,0.68803227,-2.3698068,3.5411687,1.6127512,1.8748157,-0.096817955,-2.3236222,1.6911916,-0.23932277,3.1443243,0.12308369,-1.5579857
23.45819,1.4253473,2.7247627,2.9638033,-4.234549,-0.06796303,-1.4759891,-0.66600597,0.42287245,-2.2409823,0.8602523,-3.1864762,-0.3965103,-1.1060468,2.0798967,-2.5385258,-0.7402803,-0.22521505,-0.6343787,1.40809
33.4234,0.19022864,2.6913538,2.3401139,0.9275692,0.82350034,0.7156903,-6.728848,-1.4432633,2.8786623,-1.7786739,-1.4320581,1.3002479,-1.3116485,-0.4361778,-1.3192477,-0.7049501,-1.1296719,-0.5323141,-0.25234398
28.170055,17.803173,4.3713174,1.6724088,-3.7341313,0.39237967,0.5544387,1.1468453,-1.2031622,-0.9188136,-4.441931,6.117388,-1.807648,0.5928433,3.558329,0.3900072,-2.5710983,0.13565294,0.429128,0.7774781
29.961063,-0.3711503,6.10758,-3.6331224,8.7580185,4.600633,0.04486372,1.8162849,0.39213547,-0.49055564,2.2623205,-1.36557,-0.32291418,4.099531,-1.8989104,-2.4808507,1.171159,-0.24672611,0.6980739,-1.8190976
31.000275,-17.344057,-0.3720364,-0.2474538,2.5493267,-4.3773427,0.4862571,-1.7638977,-3.0505633,2.7952242,0.26421565,1.860268,-1.294138,-0.5085469,0.062085465,-0.03276738,1.3355675,2.0507915,0.33109614,-0.3474968
33.127052,-7.0942693,-0.39289504,-2.1272268,-3.2437444,-3.0933874,-2.8710203,-1.0303416,-2.4610279,1.1325287,1.8818014,0.7368327,1.6418513,0.63661003,0.31152087,-1.8837366,-0.71894044,-0.5022437,1.1700253,-0.8590541
27.777107,-0.5876229,-0.42337257,-1.4103781,1.9623736,-2.0859013,-4.9784455,2.8355742,2.3830903,-0.12498131,-2.501188,2.2399104,0.19874322,0.11867832,1.0087162,-1.2347182,-0.12017817,-0.58730406,-0.69297177,0.663745
27.11612,-4.064663,0.9120492,-2.2837737,3.687202,-0.27414015,-1.308742,0.25421152,0.52032393,0.94414645,-0.58577275,-1.8636097,-1.2122571,-0.651588,-0.38744697,2.9317834,1.6569709,-0.9050294,-1.4232491,1.1161599
31.14471,-7.956456,1.1653497,0.706122,-2.969566,2.3115785,5.966795,-0.26414415,-0.47148618,-0.6363614,0.8725755,-4.8051777,-0.30135065,-2.704912,-2.1169827,-1.4974891,2.4517393,1.1885275,0.07769432,-1.8213516
29.97194,-1.2658495,8.459258,2.9026737,-5.795021,0.61542094,-1.4662455,-0.64472556,5.1411576,1.7880101,1.1189997,0.890718,-0.6751503,-3.353447,1.4036227,-1.1703295,0.5055214,0.7652387,-1.157909,-0.44916996
27.746887,3.6057506,-0.0048885318,-3.025059,3.5552297,-1.1602311,-2.9286165,1.7296307,0.7498935,-0.09087066,-1.9239546,-1.4956441,-4.2293057,-0.31331122,-1.3020555,-1.127379,-1.3399634,0.19038558,-1.3827062,-0.98342985
27.908813,-1.0502994,7.143667,2.737137,0.735188,-3.757516,-1.6949891,1.8899828,-1.2624391,2.3271594,0.07343159,2.1172378,-1.2569269,0.50201565,0.15801826,4.656376,-0.8243398,-1.7965933,-1.9435645,0.21890223
30.793692,-4.758231,-4.36239,-5.292872,4.302967,-3.2902827,-1.0519735,2.5806663,-1.3035218,-0.91507846,-0.5108324,-1.5246567,1.0893193,-0.03688267,1.0274607,1.4210287,1.1896368,-3.5551872,1.5121585,0.42101493
38.09443,8.235431,-3.7462816,-0.26434213,-3.5465848,12.872562,3.5744176,1.2861015,-0.06959757,1.1695505,3.7066908,2.9065578,1.0980853,4.17918,3.3429132,-2.0311253,-3.3746915,-1.4986613,0.11714187,-0.36754528
30.749992,-15.649452,-4.5444217,-4.4675207,3.0556314,-1.9364777,-2.5383704,3.1753185,-4.594663,-3.7180552,-0.06436288,-1.7966802,2.717983,0.66629505,-1.9320431,2.781189,0.003044855,-0.8857743,-1.1788489,-0.5841857
27.712431,7.488934,3.2224264,1.3401334,1.8592718,3.1857793,6.2001367,-2.4501312,5.447959,0.13279895,4.7418766,-2.6375875,0.6502755,-0.8605763,-0.2092162,-1.4689648,-2.1878383,0.012861626,-2.2477164,-1.4809749
30.892326,-8.978709,2.320472,2.5256577,-0.7853347,7.5361586,-2.0052488,0.18141569,1.7319683,-1.1864753,-0.26650065,-1.7153835,0.9170729,0.6061138,-0.093963824,-1.6233511,3.247308,-1.9872764,-0.69992495,-0.06724514
26.219976,-11.396965,1.6568995,-0.65723985,-0.5507164,-2.1950521,-1.9378567,4.1420746,1.1279386,-0.08489397,-0.10352692,0.08172289,-4.021478,-1.9824239,0.028162627,-0.3743908,-0.20152019,0.47945708,0.2236221,-0.004747537
32.24588,3.2677662,1.3528125,-3.7749267,1.8378509,-0.9402618,-2.6916592,0.27780366,0.435475,1.1436398,-1.3164908,-1.7566892,1.905654,-1.1832935,-0.5158474,-1.4274895,-0.2077812,-0.7366542,-0.41839772,-0.57812756
30.646051,-9.252362,-1.1660521,-2.9741735,4.0701675,-1.4057554,-0.6283288,2.462402,-0.12566085,-0.5346184,-2.0782752,-0.61027014,-1.1806359,-0.20135604,-0.8273201,0.2766585,-0.44061172,0.97460824,1.3767016,-1.1594087
32.30203,7.487544,-4.3936377,-2.3715146,4.101865,-5.6520734,-7.51774,-3.553379,-1.9047303,2.7784977,-2.3563879,-0.37021706,-1.1419674,-1.2905726,0.19324182,-0.3747744,0.5993014,1.6032788,-2.3761148,-0.22439271
23.987867,1.4162415,2.773667,0.1359319,-3.6224391,-1.4476562,-5.3878236,-0.48434412,0.37136522,-4.7355833,-0.42601684,-0.6568436,2.4003155,-1.8775394,1.0108154,-2.654442,-0.74007297,-1.0311753,0.22502854,-1.4718611
30.457838,4.0584188,6.333784,-0.29213724,1.2363427,-1.6738743,-5.902846,-2.294284,-0.2153911,3.1373053,0.13336037,-1.5465292,-1.3789117,-0.8647215,2.0251303,-2.388982,0.8787739,0.21962018,-0.33305538,0.9640019
29.486883,-2.1686924,0.68330836,-2.676057,0.07624647,-1.0832204,0.5953143,3.5567305,-3.6692677,-2.4723241,-1.6424625,0.43385184,-0.79878604,-1.2332104,-0.36312282,1.9815153,-0.32604623,-1.0026957,0.71718156,-0.49922818
21.907328,5.362409,2.8765962,2.5814729,2.0471108,-0.7427714,-5.259717,2.3210492,0.7957894,-2.8293986,-1.0415581,3.3382342,-2.0294104,-2.1296728,5.5285063,-0.13752164,-1.9961549,-1.0208066,-0.14928164,1.9831548
31.281408,13.972639,-0.37616712,-2.4531534,-0.702405,7.145257,1.8410144,0.5589447,-2.6637173,2.61593,-0.34953034,-1.0918514,0.38851997,3.2937536,1.3654051,-2.2239316,0.8070679,-1.9338752,-1.2104195,-0.013624358
29.629894,-13.594711,-4.3742924,-0.12792182,1.5218415,-4.042061,-1.8872635,-4.330145,1.4254959,-1.1849648,-0.98923653,0.8953823,0.4844986,-0.92612433,2.0611978,0.36052766,-0.90279937,-0.731659,-1.3744102,0.6206379
31.589489,-4.2369695,3.793706,0.36794224,0.5599838,-2.5005114,1.4517317,-4.4711113,-0.025836222,-2.4729323,-1.8556572,0.79833966,1.1369206,0.25802583,0.39733338,1.4674182,-0.17181247,-1.0979182,-0.67278296,1.6215827
33.07678,1.9306448,-6.0825863,-0.21072425,11.660969,-4.3558083,-1.9866102,-5.702846,-5.105654,4.3134346,-2.8226705,-0.2476736,-2.40688,-0.43030494,2.0640845,-0.9220217,-0.640326,1.7688131,-2.7684896,2.050481
24.428541,14.658123,-0.23196334,-6.7640324,0.28851086,-4.917295,0.39747486,0.48424146,6.10177,0.5042933,1.6447294,0.98357874,-1.6526388,-0.09407588,-0.70837575,-1.4360584,0.6272842,3.0322607,-3.8321626,0.53142166
30.852701,0.5957542,0.2640062,-3.485695,0.9699707,-3.5571456,3.9502115,-5.844788,-4.141629,13.529403,6.9639874,1.9342252,-0.6373687,3.7080054,2.7536168,-3.7045746,-0.23064508,-1.3897418,0.40172696,0.9611606
34.51562,0.8095054,-4.5935388,-2.1046736,-0.7713082,-0.040358946,0.036401883,-2.4698646,0.89162654,1.2454243,0.39248377,0.16029274,0.26136035,3.0248446,0.3347356,0.3848317,-0.3330671,1.139746,1.2841486,-1.8162173
30.04627,8.537441,-5.296974,-0.11749229,-3.9335573,2.774987,3.795013,2.5570078,2.1661108,-0.32148758,0.19228001,-0.038811084,0.4955232,-1.6933151,1.8389131,1.248628,4.5210857,-1.8784412,-2.7454064,-1.4321127
28.099384,3.5711782,-2.274575,0.08680676,-1.1143698,1.8413008,-2.444489,2.1087584,1.1324717,-0.5202123,-1.9220248,0.96431184,1.1577888,-0.14750867,-3.4396307,-1.2669796,-0.30191442,0.8781577,-0.06901062,-0.80853575
21.085497,-5.575613,0.008002397,3.3857546,-6.4655914,-7.2164764,-10.765688,1.8729459,7.6260986,0.4447999,2.2041757,0.91649354,-1.9035684,-2.7459605,1.6107621,0.017782522,1.7299631,0.9423178,-1.4956728,0.27864403
21.964375,-2.4764884,-2.227668,21.986086,1.1851821,-3.9020135,-0.42543808,9.8183975,-3.2367067,-0.13585329,3.5889237,-0.71451765,-1.8139606,-0.443756,0.20965293,-0.65230894,-1.7680824,-0.9226191,-0.82050586,-2.0882652
19.086637,-0.18420964,-3.0565338,9.748077,3.1701424,-1.3166386,2.3515608,3.297332,0.4012962,-1.4569813,0.5174364,0.14233838,1.0167282,-0.5376703,-4.6580696,-3.1572616,-0.11230298,6.0604095,3.6209748,11.091242
34.000072,8.63682,-5.4404154,-2.1568756,-4.5246434,0.536115,-0.04380717,-2.1402533,0.5387549,0.79879373,-0.09575841,-0.310584,-0.3537759,0.24552661,-1.3656491,-0.43211868,0.84948486,-0.9408986,-0.25442007,-0.81902564
31.090956,-9.328346,-1.6334437,-1.7385279,-0.5587507,0.78182924,0.82871866,2.7865124,1.3155377,-0.14450654,-0.542451,0.007440691,0.48681942,-1.1890612,-0.24448915,-0.59100413,-1.381718,-1.1347232,-0.27814737,-0.089305006
28.894321,-9.592096,0.5196369,-0.9774564,-0.79413694,-0.44185096,-1.6407719,-0.52571917,-1.066238,-0.8591988,-2.6820412,-1.8618499,0.439365,1.6923243,0.5700192,-1.1874148,1.4384195,0.70050985,1.1202931,-0.023920668
30.682497,-1.578912,1.6376303,0.3960706,-0.064109705,-5.861993,2.688511,1.3059942,-1.6999251,3.8507621,0.8177533,-0.38855183,1.0422829,-0.9922415,1.2589933,-1.1121391,-1.5213064,-0.3155559,-2.3101113,0.7179564
25.943266,9.032868,3.611967,7.175042,2.2335742,-0.95393103,3.955604,-0.17604648,2.2493453,0.66299796,-0.14258234,-4.0964136,0.4733472,1.1306428,-1.3892958,-0.39342737,1.9536228,-1.1379645,-0.41335174,-0.14908798
20.964586,19.546268,-0.7952478,2.5861108,6.818579,-6.4044447,2.0111542,4.4617796,-5.029975,2.0424802,-0.8954075,-5.841476,0.81302977,0.6958958,-0.89719844,-2.8813329,1.012345,3.4055824,-0.6579562,2.8845637
26.739346,13.598235,5.984808,-2.1265304,3.993493,0.66015154,-1.5544441,2.350418,-6.4852014,0.966459,-0.79296327,1.8795215,-1.8243682,1.4688907,-1.5076721,0.5289319,1.602321,0.16043672,1.393904,-0.6304466
28.19248,4.269561,4.971729,0.23556817,4.278943,-2.2371075,4.1552925,1.3213383,0.5401448,-4.4354258,-0.858877,0.84823453,0.046171796,0.34884453,3.063439,1.3139733,3.4164417,-0.84301054,-0.98190457,4.293791
29.917921,3.2039278,0.6959433,-2.5621889,-1.2122365,-0.91745996,-0.52640843,0.060709357,1.0206081,0.64348423,-0.800872,-4.181157,-1.0196117,-0.089908615,-3.022942,-1.4940485,-0.48338935,-0.887444,-0.036702957,2.2748487
29.669264,3.6732593,-3.6110613,2.1137109,-2.495946,1.5861264,-3.2265265,-3.2335646,1.6479086,-0.53856504,0.5821365,-0.7700733,-1.1712347,-0.4879168,0.0025020023,3.3624015,1.2145609,0.17275643,0.5576578,-1.3673259
22.662722,-1.0223005,-3.7632985,7.197336,1.0864978,1.1977175,5.5463057,4.4762783,3.2063673,-2.702824,0.6869732,0.015241564,-1.1214602,0.06415641,-4.5230813,-0.45746732,-4.94774,1.3716296,6.549527,14.855626
31.419966,-2.6476524,10.796367,-4.6580653,-1.3300942,1.0491979,5.3153296,2.0980868,-1.0373079,-2.751469,2.3266883,0.72083074,-0.34964904,3.629522,-1.1229349,0.634098,0.20944436,0.28483966,0.1231755,-1.3560023
32.371674,2.7688696,0.13439845,-5.750864,-0.69571996,-1.7074553,1.7785408,2.0772197,-0.14147702,-2.1350114,2.622783,-2.1992333,0.9994953,-0.6248716,-1.7382007,-0.8835323,-1.791631,0.4687344,1.4550191,-1.5407584
23.098364,-3.0246904,0.77748024,-4.8222947,1.2456546,0.29359832,-3.7810824,5.431015,1.1901116,-0.8018625,2.0751643,-1.8217084,1.4234059,-1.5899831,-1.1067086,4.8423476,0.292376,-2.2669003,-2.0695736,1.1863697
18.35022,9.300041,4.038457,23.149532,-0.44307452,-10.052335,3.1739602,4.6077824,-3.5174863,5.5573573,-0.60343236,-1.4072733,0.2073542,-0.15185821,-1.1389717,0.9219267,-1.5108744,-2.3907933,-1.7928691,-1.145388
32.74055,0.88210255,0.02346534,1.3762248,-2.014562,-2.006723,-1.6314837,-2.785326,3.5968263,4.154239,0.18005499,-1.2690736,0.25943974,-2.839758,1.6246023,-0.33770066,1.2297094,-1.4328073,-1.0724188,0.0120127825
25.518927,-4.271094,2.134408,-2.340976,-1.1908861,0.3521793,-3.2523823,3.524158,0.30184442,-1.0886017,-1.4378555,0.8246083,1.9415172,0.8218612,1.0047742,-1.1174892,0.6348367,-1.4462252,-0.10860414,0.6108637
34.247677,-12.043161,-3.8885357,-4.061809,-0.07167833,-4.658275,-1.2756429,-2.2792847,0.35526282,0.76766515,-0.09158449,1.9632485,0.042614598,-0.6727089,2.6884375,-1.2073473,-0.8010053,-0.66613334,-0.7725916,0.13605389
31.150354,-6.711305,2.9549785,-2.9454944,3.8929718,-0.19408627,-0.67109406,3.4191763,-4.4244566,-1.9495978,0.5703241,-1.9008805,-1.411576,-2.4666266,-1.6444736,0.47591808,-0.02553254,-0.16610822,1.2882721,-1.8264025
26.890278,-1.919649,1.7072858,-2.4862337,1.0450913,0.8525498,-2.8927937,4.596889,-0.97896564,0.10131546,-1.1186006,-0.636104,-0.25385803,-0.78050643,-1.1904058,0.262022,1.1497409,-0.07701964,-0.026613977,-0.011258398
28.489658,-0.17403968,-0.69116634,-6.806885,14.560718,-0.79650056,0.5730795,-1.8166357,-2.746408,-0.70689124,2.4619336,-0.020495282,-2.2038424,-1.9962792,-1.4130745,7.0051866,-1.3462405,0.1048664,-2.3839595,-0.20169139
33.814274,-7.550929,2.201566,-2.5864916,-0.733216,-1.5261981,2.4668422,-1.5363327,1.1884315,-0.3811534,-0.49497777,-1.0296983,2.6163034,-0.48682436,-1.3226517,1.2285408,-1.1186812,-1.1841223,1.7515235,-1.6226834
35.287464,-7.346109,-0.52923226,-0.7370742,1.188572,-1.4034171,1.1093547,-2.5168083,-0.8906954,1.8418095,-1.6806283,1.3101825,-0.7701734,-0.5129239,-1.9266561,0.7383665,-0.39592803,-0.73878855,-0.54442984,-0.69242007
35.0629,3.244298,-3.2525222,-3.6786444,-8.3619375,-0.053841528,4.12099,3.864492,-1.9254719,-0.2703871,-1.2706254,1.2061766,-1.3838371,-0.89664567,2.7037845,-1.9151188,-3.5167134,-0.56085205,1.9942594,-0.8506883
30.850399,-1.987869,-1.8766341,-2.8193069,1.5998967,-3.3081887,-4.2186875,-0.49898785,-0.50894433,0.54243,-2.1085958,-0.39517692,0.1252029,-0.9208037,-0.5113106,-0.9156373,-0.99994767,0.054401927,-0.13111924,-0.7094284
34.694645,3.368698,-2.9081805,1.3234059,-5.9931107,3.1850722,-1.0572313,-2.4501617,-0.58241975,0.15007518,-0.46758097,0.61787903,1.409209,0.2562798,-3.489124,0.95138484,0.37944663,0.008086904,-1.297963,-1.5452476
32.38099,-2.6450508,-3.3610418,-1.233195,-0.83127826,2.3879507,-4.0804286,2.4090233,-0.15209964,1.3647728,0.38464442,2.1425724,0.8313232,2.6398985,-0.10687727,0.21952006,-0.33054084,-1.8986864,1.4409914,-1.2525804
30.94433,-5.685801,1.0658913,1.3253304,-2.5287564,-1.3894217,-1.9500954,-3.316391,6.3398166,-2.3602583,-0.6920278,0.66829276,-0.29033896,-0.6568426,-1.5541679,-0.9638184,-1.1740332,1.5608181,-3.0430198,-0.66033775
26.998468,-5.74427,-3.5500526,-3.8783689,-0.5127608,-1.0684016,-4.7020473,-1.3037649,-0.85431546,-1.3590616,-2.3481526,0.5197368,3.7498055,1.3168483,-0.7323819,-0.19066201,-1.0540266,-1.8302938,-1.2300978,0.337709
34.4535,-4.6761684,2.294484,0.7880167,-3.8257244,4.101419,3.7415211,0.44626832,4.288888,2.8188584,-0.3066844,-0.49499243,1.6624911,-1.7995723,-1.9956033,0.48425597,0.15747228,-1.2616509,0.65211046,1.5550364
28.606209,11.323709,5.3105025,-2.253707,8.421594,-0.7319292,-3.8079486,4.38105,-5.756926,1.3339791,1.1368045,-3.7326577,-1.8129289,-2.2017772,0.019971648,-1.0677114,-1.6941204,1.7397645,-2.4543006,0.9449755
29.626682,-8.044085,-0.434938,0.3924204,0.8872085,1.2158039,-0.3802567,3.7890148,-0.5601726,-2.958466,-1.1316487,-1.325363,-2.5983763,-0.35324156,-0.7023218,2.5951695,-0.88514256,0.98030657,1.3295952,-0.5705439
25.803967,-5.537849,1.1879703,2.11083,-1.8725389,-4.4357195,-0.27745143,-0.45585322,2.1447399,-0.30709878,0.28075552,1.659856,-0.8443652,-0.39180705,1.076354,-1.9885242,-0.35381687,-1.3647666,0.09501796,-0.28097877
30.59651,-4.774294,0.6020129,-6.2046175,4.284328,-0.2924072,-1.0970871,9.032908,-5.7785053,-4.659212,-1.0750797,0.7770107,-2.7297802,-0.9102564,-1.9579616,4.891091,0.18914257,1.3434892,-2.2471848,0.9770523
30.370697,-6.1097946,-3.446399,-6.000821,-0.8996949,-1.5868273,-2.4041855,-0.50121313,-2.2243838,-0.016663015,2.067601,0.45399776,3.7180457,1.0787076,0.8913419,0.9424751,-1.0157316,-3.129316,0.44181603,0.115342245
37.145,-2.7308664,-2.7368803,-2.357307,-5.796542,0.39736167,3.6952846,-2.511235,-0.8616867,0.50272894,-1.3719697,1.422353,-2.3939002,4.589616,-1.2874718,0.43351445,0.010610726,0.5779062,-0.46447152,-1.1004398
