Spacy-TSVD_1,Spacy-TSVD_2,Spacy-TSVD_3,Spacy-TSVD_4,Spacy-TSVD_5,Spacy-TSVD_6,Spacy-TSVD_7,Spacy-TSVD_8,Spacy-TSVD_9,Spacy-TSVD_10
34.911602,-0.28117236,0.39323723,-5.1723385,-4.5067067,-1.8458278,-0.9129114,2.4408512,-0.36527064,2.5435348
32.892887,-6.4657226,-4.475774,-2.2570698,1.4095867,1.582909,2.8259995,-1.8658732,-3.4771023,-1.2464472
34.94944,4.674884,0.29298615,-7.5033607,2.7488153,-0.64352477,4.76719,0.3709361,1.4608996,2.079289
28.736626,-11.047089,2.2986805,-6.179708,-0.4920976,1.3008065,-4.599852,5.772942,-5.4718914,-0.8319423
28.442207,14.22457,5.0447273,-0.45889547,4.832263,-1.4211633,-5.76265,-1.6890739,-0.20502134,-0.70879906
35.431362,-4.4078107,-5.178682,-1.417826,-7.300889,-1.26406,0.111879535,-2.3280308,1.0594741,0.52857083
29.96181,6.4864087,16.432592,3.1381342,-2.275139,-0.57533425,-1.1947829,-4.393398,-2.018568,-0.6594358
31.07962,-0.21777265,-3.8551054,-1.8948824,-1.7725707,-0.98161143,-1.8306429,2.2552729,2.7091708,1.4914682
31.943727,-7.569023,5.060387,1.6988273,-3.877982,1.7718999,-5.542299,-4.5765634,-6.6890163,-3.1944726
23.396015,1.0676907,1.8816065,-5.1488166,-0.34786966,0.22222,-5.703769,4.0860963,-3.9318964,-3.2871706
32.20544,-8.335412,-1.9122516,-0.8085253,-1.3723422,-2.7730143,-4.437046,0.70451534,1.6993053,-2.832907
26.482916,-3.134394,8.214511,-1.0583793,-0.07662987,-2.7080586,-4.881009,3.03408,5.472119,-0.98978883
25.355255,0.5022015,-1.8785062,11.127849,-1.8171154,-3.6700432,0.4619607,5.238935,1.9084253,1.8418921
28.314817,22.185965,21.327745,4.3419037,1.8333151,1.5131114,2.3318298,-6.5655994,-6.8851113,-7.524479
22.473406,16.24558,-6.0550656,8.345156,4.636598,-0.42994303,-3.0652618,-2.671301,0.64626247,-1.7269708
26.96713,-2.8229916,2.1562293,-4.0853863,1.4819899,-4.09443,-4.290618,3.043515,1.7000799,-2.3504303
29.870281,5.949546,-3.5806875,-0.8984382,-5.4421825,-0.90320796,2.084195,1.9619726,0.32848752,-0.4243674
31.583755,-6.661851,-1.5553364,13.786535,-0.94004744,-1.4360504,3.7177215,-1.7372035,-3.4518774,-1.2862417
25.879477,-2.9874964,-2.3259935,2.0166292,5.2569027,7.315974,-0.007483212,7.3590293,3.2315314,-4.4308324
31.505087,-18.571241,-3.1583748,-0.7470154,7.125708,-3.4348996,2.149671,-3.5089993,-4.8883724,-0.92560816
30.827333,-9.288547,-3.0799243,-2.1679838,-1.186825,-3.8084226,-1.4733247,0.23876934,-1.1913846,-0.6714164
29.162004,-4.5219083,1.3334776,-0.21583806,-3.2695122,0.7732983,0.2846023,-1.1219976,-1.6062728,-1.001857
30.662617,5.541294,1.496612,-2.9579647,3.049606,-1.392546,-3.838911,-0.6506947,-1.6709641,1.4742159
29.378237,-6.0046387,-7.803776,-1.3730663,6.5881557,-3.719927,5.977358,-2.6856096,-1.0025254,2.1042566
16.456472,5.9783826,6.5838933,21.028152,5.3702216,-11.742799,3.8295012,6.52516,4.219733,-0.44235325
31.543568,-4.088352,3.0081742,3.0083869,-1.8890561,-2.1858296,-4.6667595,-4.746195,-1.8619251,-0.36810264
29.208202,-9.473146,-1.1432527,0.91574305,1.3404617,4.8291717,0.29697558,1.5311953,4.0145597,1.4442754
35.969643,14.314484,-5.714674,-12.939982,-12.457482,-4.0310698,15.91881,2.4562945,-0.80729693,4.0277762
29.082308,2.7356317,1.4936731,-0.18488936,-0.8519688,-0.88897157,2.4493492,-4.520555,5.2871494,-1.7683938
25.820272,1.6745054,-4.881116,7.367586,3.3107386,7.772475,-4.2701907,3.3327324,5.5314207,1.2501292
33.574116,-3.7656865,-0.15271544,-0.36777914,-3.2274153,-0.22563846,2.8253794,-2.069454,0.8539017,0.63027847
32.29046,0.35789475,-1.1659644,-1.9141997,-1.3182354,4.1575804,-2.7583678,2.5126436,-1.9762648,-0.5325533
26.93251,-5.811691,-5.4626856,-2.6967943,1.3797787,-2.1184142,-5.108179,2.368905,1.7500074,-3.708753
28.239252,10.623873,-2.9406219,-4.895692,-3.1851184,-2.7231903,-5.4527965,1.7559148,-3.6472988,-2.6324286
34.433094,1.6001673,0.11978958,2.1056964,-0.0012357458,3.9775991,-2.4548812,0.6386457,-1.9307929,0.37245914
32.345623,7.4349303,-1.5691168,-4.182194,-2.056291,5.634863,2.6598496,3.602066,-1.5173522,-4.0275545
31.290728,2.9848454,0.11328014,0.22069836,-2.9464078,-0.38938704,0.1758464,-4.153005,-2.0078866,2.765117
29.764214,-9.691819,3.0866096,-2.1931489,1.7475688,0.27821243,-3.0985198,0.5380827,-3.3479183,-1.2104411
30.833132,12.43149,-1.7964531,2.2987332,3.0866425,9.368756,-1.7190679,-1.4480511,4.368083,5.6903768
28.68412,2.1215193,4.669817,-3.1811166,2.4725006,0.45058647,3.3402796,-0.18946831,-1.4281002,0.60564494
25.34875,-2.4519546,0.4029977,3.3017359,-1.9536916,0.39763987,-4.738218,0.9033347,1.7201415,-3.8891284
27.733335,10.199668,-0.733422,9.571917,-2.5939047,0.38320908,10.306869,3.9185438,-3.0732925,-0.5375674
31.756327,-7.2286024,-0.8608739,-1.4378201,0.8253327,-2.3814354,0.16839422,-0.17656669,-1.8043923,0.07505708
28.164137,-1.3468387,8.816427,-1.4756029,0.180937,2.6068814,-3.3411956,1.8005937,-7.0996947,-0.5271647
28.720396,-0.5698441,-1.0699211,-1.2185385,1.2021095,-0.08488813,-3.8013947,5.2206583,-0.29648167,1.4641421
30.444603,-3.273649,4.023166,-1.1850586,3.5509264,-2.9105728,1.1499035,-3.5933528,3.3118432,-4.4232035
31.538446,0.3185018,-0.81662697,-1.2921116,-0.18846947,4.6760364,0.90035284,2.0150166,-1.9270793,0.71507823
31.723751,0.70458215,0.82487047,-4.5552273,-6.233112,-2.914604,6.053783,0.40136504,0.23568231,-0.6216551
27.467495,-4.451212,-0.9791307,1.8758565,-2.9444659,-0.20825274,-1.5449098,1.0013093,-1.0415182,-0.13084681
34.53677,-5.7790637,0.0020569612,5.7580733,-6.3459306,-2.6912894,4.892275,-4.309676,-1.7844303,2.6009877
27.752836,3.028734,-0.76877534,0.23830423,-0.28175363,-0.63758314,0.1491984,2.5146265,2.6831443,0.9067485
32.144474,-1.2735406,3.6029005,0.40833527,-3.0001898,1.8409206,-0.3676458,-0.028630668,0.43816555,-0.9123852
34.422977,28.54635,0.7572029,-0.5148131,1.5486557,9.55459,2.6950054,-4.8674736,-2.0180194,-3.6706269
26.997704,-0.7807684,5.824775,0.18629847,-4.688303,-7.0324335,-7.3465714,4.4942126,2.7743075,0.1166627
27.14345,-7.530102,10.5522785,1.947699,4.236233,-0.8345168,4.4717765,3.8331096,2.1223083,-7.7964435
30.283485,-0.15758917,-3.5273106,-0.14031346,-4.0098705,4.381004,-1.0123018,2.033017,-1.1829208,-2.3127658
31.98706,-3.3674023,7.3344603,5.223941,-0.7181774,0.2026798,4.4233685,-0.95989877,-2.1118348,1.4529822
28.086,4.886676,-0.6025399,-2.676008,4.4667706,-2.8243358,-1.7091703,0.6745927,-1.5873945,3.9401731
29.160133,1.6219769,-14.845512,5.8657417,1.3220309,5.3932633,-1.5895083,-3.8479083,3.70877,-5.9466925
28.30615,0.7836767,-0.15792684,0.21450536,4.927926,3.4803677,0.054236814,0.28395948,0.8600381,0.2616077
34.44548,-9.416878,2.4336023,-1.0597353,-1.6983652,2.3407214,2.8935874,5.3158903,0.11109733,0.7119108
24.5463,12.796111,-3.6284769,-2.0056293,4.891917,-3.4534147,2.4278338,0.4043641,5.2272077,-4.2297006
20.350542,0.24167472,2.3778038,-2.1438692,12.195449,-2.438408,3.226891,2.956194,-2.3628726,-4.3874907
35.053185,1.016571,1.1944588,-0.69819564,-7.6370926,-1.6880964,-0.3184936,0.063336946,-1.6649026,0.95992935
28.982355,-1.9765619,17.329855,2.24734,-1.6790287,-2.977795,3.4261084,-6.384021,3.8665361,-5.928941
29.556103,-16.695492,-6.1708183,2.0190187,1.9651606,-1.4869708,-1.4037327,-5.8676844,-1.3729131,-2.9679976
29.429548,0.7808759,2.7705622,-4.524019,-0.5773676,1.0945629,1.5401763,3.951966,-4.3298025,1.4360275
19.562002,16.847246,8.307686,27.427507,1.9382175,-8.544179,7.7820897,4.61795,-7.5720005,1.0964975
25.022837,9.814371,-4.5668926,-4.0348043,6.790895,-4.6055017,1.5976351,-2.7718503,-0.14799972,0.03388396
29.924932,-2.62248,-2.2282221,-1.3668917,7.142318,5.6264205,1.8599929,-1.5693269,0.655608,0.7534533
29.93021,-2.0978541,0.38190758,-1.663946,-0.33980528,2.6790838,-0.3081475,3.0291564,-0.64462525,-1.6755062
35.3424,1.4252808,-7.284023,6.433427,-7.024446,7.8123326,-4.9859476,-0.94846976,5.977806,-1.5634211
29.588396,-6.045915,-0.773572,-2.0189202,7.529597,4.507729,-0.055547062,-3.1704707,-3.4892013,1.2857608
28.194536,-9.953424,-1.5031325,0.8368496,3.0002792,2.2716944,-0.59081846,4.734195,5.1185412,-2.0758765
29.07123,0.21458833,-3.4764612,-1.3980525,-0.5348749,-0.78537035,1.9908261,-1.0383233,2.7275288,-4.7845645
30.475107,19.280836,-2.3904305,-5.3952,-1.2539691,0.32835677,1.7828074,0.8766564,-1.622227,1.621175
29.194136,-2.694059,3.2976012,-1.7519754,0.6117405,0.6670921,-5.8345222,5.9170446,2.2491875,0.6247448
27.929401,9.726113,-2.9154346,-3.0707777,5.1179976,-3.4063578,1.5699925,1.1653857,3.3433535,-0.17711708
24.905521,3.8112316,0.75462365,2.007122,-1.7155439,-2.8860047,2.0959764,-0.525252,-0.86203694,1.7412312
28.159575,-1.053958,-0.38913357,1.3048408,-1.0063391,3.859973,-3.5765972,3.5177696,0.14537576,-4.935677
32.20044,9.3597555,-0.12098117,-0.5123265,5.178033,4.377546,-3.4860315,-1.5716283,-3.6942565,4.1831145
29.338634,-3.5024211,0.16639505,-0.4039056,1.7566571,2.7654672,-0.4047752,7.0167456,2.0325239,-2.3906906
27.959547,-6.0569663,-1.2388693,4.51623,0.15133554,7.9757943,-2.1151443,3.3865976,2.2516143,1.4931126
22.111834,4.8035126,2.5128844,0.9975748,-3.097,-0.6426169,0.85510683,-1.8160585,1.9856361,2.407658
34.56714,8.030264,-0.13732709,0.93980265,-2.2720654,-0.8679832,0.62764394,-4.643071,0.19766709,4.0702066
31.207485,13.394749,3.6948698,1.1509585,-1.7118673,-2.3455596,-7.65023,-0.18753232,2.556201,6.355304
31.807528,-4.6859674,2.369937,9.482198,4.1600056,14.763562,-0.37277153,1.2200903,3.8762834,2.9644227
33.55344,-12.334005,-1.778406,-1.1638875,9.737305,-1.3683654,1.5416164,-6.4834466,-2.3488042,0.02789375
32.90324,6.4584813,-7.132796,3.0965514,-0.8910393,3.0533178,-2.9626887,-3.8196387,4.287105,1.9157329
35.72089,-2.0167422,-4.603522,-0.36006653,2.0608797,3.2736845,-1.6322755,-2.1078289,0.6601994,-0.5096836
25.882614,1.9715301,-6.569902,-4.235184,2.4766107,-1.1805857,4.6792836,3.8891277,-0.32212615,-3.179643
26.282784,1.6851736,-1.5339524,-2.9957488,-0.60938126,-7.8488817,-4.961414,-1.2748487,5.7862372,-2.0112362
27.26978,-3.2754166,6.2622843,-0.23946746,-0.5080864,1.6068438,-2.8189805,6.7255673,-1.8628004,-3.4947183
28.081743,-6.7599196,-3.7528334,-0.20720033,0.61386555,-0.8134746,-3.7823849,0.28176096,3.385059,-0.16934659
34.183815,-3.6845145,-5.372167,1.6021904,-3.708235,1.0925921,-3.0611827,-1.6564353,1.3876127,1.1861483
32.087383,-10.930375,-3.9147842,-0.65363175,0.60831755,-4.689352,-4.7967587,-2.40586,-0.7079245,-0.79545116
28.814104,24.938644,-8.904649,-6.535348,-3.4464436,-2.5014532,-2.5566912,4.732165,5.179661,0.8029185
24.214409,-5.0603733,2.8877127,7.035883,1.2633936,6.677105,0.21253976,1.6602046,-4.8651266,-4.5115376
31.83704,-0.48316544,0.43803468,0.24294645,1.533452,1.7703457,-0.06604479,-0.13433959,3.1538153,1.7754686
34.220436,6.3459363,-7.3582063,-0.33506787,-1.6584601,2.1337738,-3.826615,-2.6133041,-1.7922528,2.172826
27.099972,2.0721226,4.4106493,16.390678,5.473869,-3.8558846,3.0739443,0.47200188,5.542921,2.9572024
21.386581,-0.7196726,1.7405047,-3.2145393,7.0419655,0.011856356,-1.8965919,4.8527875,2.676045,-6.6461945
28.88287,0.08902546,2.685883,-1.7603569,1.5051955,-2.0002768,-2.7362878,0.43512988,-0.6750862,-0.70245147
31.598436,17.116287,-9.115831,5.6501794,3.5885005,12.176405,-2.8128746,0.25008005,2.2869473,0.61767083
31.398348,-2.1690493,2.604517,-2.6278913,-3.6702447,0.937849,-1.2554613,-0.7717277,1.4739869,5.990912
24.424593,7.500616,-5.5903544,0.29326388,-0.16594476,0.7019626,0.21503928,1.334813,-3.8534148,-2.9947639
30.919216,8.855455,-2.9556181,-5.2458973,-3.3598783,-1.2275109,3.0074446,0.9526411,0.78874993,2.7139797
31.545097,-0.7557801,1.8045892,-0.7691514,1.9255676,-1.5148973,-0.49090305,-0.5527656,4.6569004,0.25128353
28.593771,4.352496,6.8238277,-4.7038183,-1.1165495,-0.50833714,9.801095,2.5475132,-0.26359504,-2.1477792
25.990942,-2.4980805,-5.3806057,3.511594,-1.6976019,-4.722195,-0.9946798,2.8447337,-0.020498503,-1.1512989
33.945507,-14.525388,-2.2381637,-3.960648,0.2527937,0.060204808,-3.984156,0.7981622,0.61549777,0.34287086
32.197002,-2.8019986,4.857997,0.5476597,-1.2562143,2.8619733,-1.1221833,-4.6324368,-0.6856619,-0.014780066
32.68058,7.0622,-0.041791473,-1.0857594,-1.3870419,-1.7908137,1.5479554,-2.03915,2.0116007,0.16227953
33.941746,-8.819466,1.2748022,0.31758422,4.0092177,1.1721616,-2.548102,-2.82127,-0.7809392,2.896782
32.5461,-4.8054605,-2.7036293,-1.1239873,3.406093,1.7425693,-1.821762,0.72792727,-1.1289055,-3.707776
23.850714,-4.5135617,1.980475,7.9666266,-1.8595023,-4.440202,-6.6273,6.6236153,3.017725,-1.6691474
32.534218,3.6832645,-1.6527668,-0.85816103,-2.6374025,3.3266797,1.097874,3.7452433,5.342087,-0.6299266
26.975105,6.42869,6.292103,10.112914,-0.66337895,-3.3721259,2.1253512,0.3359743,2.7258773,-1.0524318
25.698172,5.2023935,0.0143765025,-0.00013725922,-1.0322534,-1.8583918,-1.6007771,-2.937668,0.2809274,0.3912023
36.070957,-13.827471,-6.544183,-1.6786811,3.7284546,-2.9671197,0.41561258,-4.0229335,-4.075164,-0.7537868
30.940952,9.683966,-5.675739,-7.828135,-0.48741287,-2.6698115,0.17969774,3.3188941,-2.3828402,1.3918421
29.883642,9.546023,8.722994,-0.95793545,0.0045781047,6.3354926,-6.8979683,-0.9555349,-6.814224,3.112181
30.578974,-9.78863,-2.2240841,0.018122882,-0.6099615,0.55041635,-0.46930057,0.41496024,-0.29559082,0.23660193
29.393143,14.055346,-2.025456,-3.5360775,-0.354002,-4.123816,-1.5007024,-3.856224,0.9641852,1.8242563
29.385923,20.09822,0.7371818,-2.729929,4.705731,-1.5347753,-7.952441,-5.045947,-4.3913393,5.205318
29.764387,-5.3470554,-8.850987,3.3732023,1.492151,1.5502276,-2.7492979,4.061653,0.37128836,-9.505672
31.538786,-5.1867228,-0.57553506,2.7729063,-3.726945,2.60868,-4.839134,0.012781735,1.1921376,0.6492193
27.76973,3.5274394,-6.441268,2.78233,1.4720925,-1.6537794,0.6654837,1.9958949,-2.0064995,-2.780481
30.289684,-8.553232,1.7197464,0.9973345,-0.8082803,-2.549325,-0.9595678,-2.5767035,5.799293,-0.7558925
28.33295,-12.641203,-2.0517006,-0.5819884,6.122478,-0.40962055,-1.5413307,0.15076923,4.112224,1.3249557
28.410337,2.3468301,0.14795296,6.788418,-2.9877377,-7.072228,4.2777753,3.4051325,0.71935976,5.626407
31.943521,5.727813,2.8666399,-1.2514354,1.5920041,-0.3260002,0.77720517,-2.344599,-2.6796906,-1.1150922
27.66183,-2.6558425,1.2232556,0.67891634,0.7466775,2.307544,-1.1227422,0.2624291,-3.9257073,-0.28022945
31.977798,-6.855125,1.8774049,-2.3869774,-1.6369163,0.10215668,1.6675618,2.1393926,1.0231601,-0.16756101
31.135305,-3.2011244,0.05128341,-4.015044,-0.49245444,1.6667302,-3.1623006,3.373318,0.4988987,3.4906664
30.982243,-9.264641,-1.372061,1.5495996,-2.9737453,-3.3508995,-3.8640156,-1.9240952,2.5675063,-0.040217947
29.817076,-0.5222905,1.7914817,-1.083323,-1.4932845,0.465717,-0.20450114,0.79162663,0.8613347,-0.88499284
39.268795,-6.874946,-5.908431,6.5597625,-2.8752244,6.288248,13.021447,2.7973614,4.513894,6.2794185
32.933876,8.772238,-1.8969625,-0.7900507,3.7738945,6.298398,-1.2102916,-1.6614867,2.4244535,-0.13624436
31.73386,4.5653815,-1.8809192,-1.4222591,-0.94302326,-0.6110965,0.10710963,-3.7946663,1.2242016,-2.9287553
27.382456,-3.552875,-0.39935514,1.3694782,-0.60450983,1.2498751,-2.2975676,1.8281311,1.0361909,-1.5739524
26.635563,-0.7622427,2.2628424,-0.35710254,-1.3179673,0.32378763,-2.086056,3.8931847,-3.2726054,-1.1614143
28.03708,6.8281484,7.10028,-2.1822166,2.3179588,-0.83189434,5.9891267,1.1639498,2.174511,-1.3984944
27.789137,0.2872631,1.3281498,-4.645468,8.426295,-2.8941045,0.0009529931,-2.8517737,4.2535267,-4.597728
31.127607,-3.1039865,0.7261481,-3.1342177,-1.8713855,-3.2892787,5.3132663,4.764527,0.11643185,-0.7764325
28.40883,6.0089483,-2.2929566,0.1263632,1.9639881,-1.8686935,-5.008291,-3.1082578,2.4025853,1.2677264
30.266682,-2.9412208,2.3257017,-1.71384,0.5970367,-3.0622633,-4.3600063,-2.5651422,-2.3224792,-4.004609
28.457405,10.2650795,0.09847694,2.488659,1.3815584,4.387411,-1.1704719,-1.374829,0.84265554,0.06516731
29.317944,-2.2462447,-1.684611,0.050106287,-1.8633281,0.51751405,-2.4588559,1.666302,1.8177879,-0.68313974
36.13039,-8.301772,-5.52822,-3.194633,5.215933,-4.060434,1.7278458,-3.9571967,-3.084265,-2.8908367
23.931602,3.105485,1.9599389,-3.8596816,3.3118572,-2.5709953,1.1448495,5.7250156,-1.9591894,-3.5736554
28.399897,5.3092456,-0.6142701,8.114304,1.5901039,-2.125329,0.047826875,4.534951,-1.4452945,1.0998043
31.155659,1.3603398,3.3755236,-0.7072796,-1.6383803,-1.6644762,0.44795418,0.4280284,2.60189,-2.1805477
27.761852,11.6610985,-3.4991286,3.976151,6.7615824,4.140177,-4.741733,-1.9477898,-1.0065132,2.3018444
33.069305,14.786271,-3.5607657,0.35995278,0.12084596,3.89227,-2.5729475,-1.2912964,-2.5500932,3.8453207
27.469898,3.6060867,-2.8262691,4.1379695,-1.5094206,4.201019,-3.6791956,-1.7538114,-2.6460264,-3.912752
34.301785,-7.8914332,-4.604634,-1.5620891,2.3292215,2.4388096,2.6797867,-2.2741642,1.1441993,1.399857
33.5086,1.3775655,-2.993986,0.7129567,-5.7905426,1.3536043,1.1681973,0.87327766,-1.3380151,0.5362698
25.665142,2.8459754,-2.8843095,2.4177053,10.950568,1.1794722,0.6064794,-4.437068,5.8798423,-5.9112086
35.25666,-5.360038,0.11464634,0.16575396,-2.818794,-1.6357914,2.7856808,-1.8268361,1.4725536,0.85904455
27.905212,6.425055,-2.78735,-5.1562653,-5.4550204,-3.9493375,4.1073995,2.5116704,-5.789962,-0.8448745
30.263512,-2.898738,-3.8542166,6.381599,4.2794123,1.044198,-1.6550555,-6.3694687,2.4853222,1.0023474
27.865627,-6.7662773,1.9045334,-0.5842423,-2.8965008,-2.8892927,-5.672429,3.727758,4.2122693,-0.6710624
30.96529,3.024482,-0.56533796,0.0709342,3.1044152,-0.64085084,-1.7414514,-2.9669611,3.50226,-0.05875307
25.6729,-6.4562593,-3.286637,1.2220985,8.305137,-2.7701561,2.431462,-1.6356963,-4.8383307,0.1840927
30.564095,-3.4082856,-4.220981,-2.6661322,-4.1576495,-1.7060759,2.978878,0.67039907,1.3924491,1.7347401
28.472162,-1.6519951,-0.6008973,-3.5786796,4.7106075,4.9553103,0.2624673,0.6043597,3.757662,-2.2903233
28.512875,3.8376348,1.2565603,2.2339635,2.7512252,0.36795235,2.7737586,-3.7329786,0.30331683,-1.199245
29.197355,-7.761772,-3.939778,4.36039,9.1949835,-5.1318717,1.7691337,5.3515472,-2.830949,-2.805307
34.293358,9.848286,-5.1218777,0.8252684,1.3452489,3.335782,2.8287778,-5.4597406,2.9750812,-0.003990717
24.64428,17.737888,-1.8240274,6.1923,-0.21352328,-3.6371658,0.14370662,0.59536606,-0.9637135,-2.187948
27.994507,-2.083898,7.6616225,2.2936378,-3.7460876,0.043612722,-4.097262,-0.060136292,-0.44565502,-1.139272
33.914745,-4.1136627,-4.502786,-2.4249005,-2.1409886,2.0130105,0.22458547,2.3676102,-0.07713047,0.3175658
24.521784,7.5255747,1.2941345,3.7831337,-1.1790411,2.1598864,1.7505143,1.8071712,0.51163524,0.31266576
32.51363,18.522009,-8.76274,-1.9527998,-1.4581228,-0.8623555,3.3949754,-0.08401021,-2.2391918,3.0011938
31.421936,2.8241975,6.1875663,0.2466833,0.18461677,-0.42900455,3.4176807,-1.5379708,-4.4298244,-3.7457552
27.568647,3.887432,-9.518392,2.846279,5.114323,4.083333,-1.054212,-3.767827,1.2779267,-3.9172316
32.625275,0.796437,2.4033854,5.1734285,-5.8997073,5.839938,1.5504255,-1.5966116,6.275266,0.7380209
30.880733,-6.499975,-6.2313905,-0.35900906,-1.5671471,2.2974737,-1.333502,2.6027694,5.1289964,-1.4491831
26.41256,4.106317,-3.0853553,1.2679963,-4.518274,1.9544119,0.41084206,0.16510707,1.8561655,0.3744642
28.013472,6.422337,2.9351704,-3.885089,6.8072147,-0.07851902,-0.78299165,-0.516244,-6.4600244,1.7591627
32.736366,-3.6778462,-5.650471,-0.24883723,-0.8480164,2.935046,3.9245753,4.643525,-1.1570679,-2.4292617
30.64496,-4.0332856,1.0379788,1.2065561,2.796842,1.0170538,-1.0117372,0.12855364,0.9628536,0.20228633
30.821949,-4.7896585,-2.0688055,-2.3524117,-0.8279128,2.5396948,0.7808441,2.2109296,-2.07532,0.06719871
33.306995,-2.3139167,-6.247502,1.3337092,-1.6903204,4.3518844,-4.167777,0.91007066,-1.6848108,-2.3026295
35.354218,-9.871679,-3.8786879,-4.0890403,2.9813375,1.1579921,4.121748,-0.38740596,-3.7865238,2.5204847
31.109032,-9.192395,5.0135202,4.8137975,-0.07395031,2.2733111,0.018070828,-2.9030776,0.66609824,1.8899217
32.724113,4.440158,-0.20026103,-3.3278,-0.9774599,-2.2844238,-0.7248916,0.108214006,-0.8870787,2.266318
31.499792,-7.0545454,-3.7687743,-5.917622,2.0237834,-2.2232006,2.5814607,0.86535496,-2.404414,-0.8951243
35.028473,0.01728985,4.2604494,-6.198521,-3.7372062,-4.00161,5.407425,-0.8709122,2.1446753,-1.3798717
28.545845,-4.483656,2.4454556,-1.1165376,-4.5531154,-1.4770255,-0.9428013,2.225261,1.4651768,-1.1748434
34.056713,-11.35657,-0.5936565,2.4233198,0.9527163,-0.38251847,-2.6111772,2.6870246,0.94352835,-2.2169247
31.962559,-6.3755894,-1.0036181,2.4061346,-5.595678,-1.9480633,1.001271,-6.237419,-0.765405,-0.027700372
34.07471,4.2734823,-5.1777153,4.1426196,-3.1365557,9.765674,1.7530289,-1.1057144,-0.77527976,-3.3979888
30.67907,-1.9454284,-0.35141483,-1.5862687,3.910372,-3.702669,-0.49967068,-1.5213449,-1.0443933,1.0897478
27.314384,-6.2805624,1.1217922,0.38949814,-1.8146665,-1.9238259,-4.133252,1.0230446,0.30192092,-1.2870102
30.410595,-4.269198,3.0284104,1.4748439,-5.774617,1.3557988,-4.2038746,3.7834463,0.7036253,0.38141844
30.5789,-2.1520228,3.647399,1.6749437,-1.6141948,-0.98754424,-3.5676181,-1.4013114,3.4722123,-0.7040469
33.353333,-2.3640459,5.20765,-1.121957,1.5925063,-2.2630374,-3.5504737,1.0628698,1.5793158,0.2871434
35.07886,-2.8469133,-4.902715,-0.11792193,1.2193795,2.0151412,-2.049385,-2.2797456,0.08876135,4.5618105
28.375391,7.990479,0.9253692,-1.1185256,8.550506,-2.0371788,-2.5458903,-3.0535903,1.2433712,0.56958556
34.38206,-10.1583805,-5.247805,3.3934824,0.4424704,5.012621,-0.19667289,1.2828114,-3.0141847,-0.7724752
33.52515,6.150149,-2.1487591,-5.6081204,-4.6502438,-2.1834671,5.347588,-4.8597374,0.97535986,-1.9677618
34.122295,9.710694,0.037150975,3.9542432,-4.766544,3.338286,-0.7808643,-0.02927307,4.0428023,2.874309
32.60252,-2.515493,-2.611051,2.33196,1.9874259,4.781055,1.256035,-1.214131,-0.10886341,1.4026383
32.01806,-3.697227,0.6598539,-2.9059505,0.73582894,-4.7303386,2.543273,-1.2703749,3.1443586,-0.4279386
32.96153,-2.0711684,-3.3304985,-1.1257534,-2.2078187,3.629825,-0.46227607,1.7871666,2.3668196,2.4354265
18.962147,-4.69683,7.8768253,4.933238,-1.8365632,-4.7243624,-5.846554,0.98628956,6.5711713,3.3646972
36.665985,-12.105249,-4.192502,1.8418221,2.4919956,8.667745,-0.23073359,-2.190702,3.2317872,5.1191325
30.926641,-5.6658697,-1.5731025,-1.3106389,-2.259475,-1.351911,2.3992655,0.13250783,4.205446,-0.6049379
31.639065,-2.5542157,5.4386353,0.93854374,-2.665874,-4.7257447,-2.5100758,-3.0279646,7.429351,-3.7660558
23.23536,7.0073924,1.3711098,5.4129977,1.6664302,-1.1323957,3.7350302,3.4939988,0.20380978,-1.9635758
34.942123,-12.559367,-4.3139763,3.2479885,4.7019167,9.513303,1.431662,-0.8817562,1.7393596,3.2406783
17.92111,8.849087,-1.4738185,19.029211,-1.617327,-12.106275,1.1250768,6.9202666,-0.29206556,6.014361
37.026775,-10.316676,-6.379845,-3.6445296,0.7450842,1.9285018,9.551312,-1.8826549,2.4338078,4.2915907
29.145563,0.25734195,2.0501473,3.2448618,-0.4272257,3.0717583,-1.9462365,-2.8629131,1.8583457,-2.377248
29.970444,-3.3266513,1.6505879,-2.2372193,0.9025244,0.28638154,-0.8825843,2.8012266,-0.51308566,0.27206412
32.93132,-18.644758,-2.9045477,-1.1962911,8.805338,-1.6289386,0.9789661,-5.5639114,-7.0375304,0.61022574
31.509674,-11.811439,-3.8443131,1.731009,-3.0539737,0.83457035,-3.4195526,0.2649859,5.938428,0.15403932
30.16984,-10.146613,-1.7863864,3.340007,0.7924849,1.4563547,-4.221619,1.0684924,6.6957874,0.75040215
29.988863,-2.9515686,4.9910526,0.26705614,-1.00782,-2.1183102,-0.016646007,-1.6124601,-0.42934713,-1.5725598
32.521454,-7.185605,3.0497084,-0.2230345,-1.907118,4.9256754,0.8399783,1.4234546,-1.3100266,1.5398507
27.909864,-3.4970825,5.4182944,-0.1618696,1.298138,-0.6510656,-0.4529934,2.853502,5.51032,-5.068096
30.228392,6.1261206,-0.465819,2.189998,-6.9330006,-1.4563687,-1.8786577,3.0368762,-2.5964906,1.2188183
32.759525,-1.7070467,7.661047,2.838991,-2.1617024,2.3193555,4.014341,-4.779975,4.2186832,-0.84424233
29.255281,9.248919,0.54775864,-2.4034805,0.18616736,-1.8247952,-1.85173,-1.157468,2.5075717,0.053452864
