Spacy-TSVD_1,Spacy-TSVD_2,Spacy-TSVD_3,Spacy-TSVD_4,Spacy-TSVD_5
30.189821,-6.7249312,-3.7009015,-2.5173664,-3.7336485
20.540703,11.554957,-1.4537283,-0.42374745,-3.2070608
28.38069,-4.780142,-0.7937054,-3.7800581,7.073854
29.401669,2.0136154,2.3814027,4.190896,-2.536133
26.088182,-5.2584167,-0.9147325,7.381575,-0.90414476
28.375433,11.730716,-0.08172917,-3.0495985,5.5265603
32.18976,0.2664183,-1.9179157,-1.8898674,-1.2260785
31.502398,10.342278,0.5617346,-1.0112013,-6.3313274
26.663061,15.726454,-7.8356166,-1.5288922,-1.4144262
30.177387,8.73696,2.656365,-1.6240493,0.5992651
30.78637,0.65069085,-6.240067,2.1462958,-5.820587
31.977768,-6.377413,1.1424098,-0.065085635,-6.718224
34.558563,-0.8732166,3.5320978,1.9396158,-2.9516761
19.109737,0.63336205,6.664772,0.94289,2.9167485
33.347607,15.879305,1.5424213,-1.4302654,-4.1431417
33.03809,-2.6055012,2.6468172,-0.69994634,-3.077534
32.433662,-0.05187809,-3.2520165,4.563314,-3.471655
13.546849,30.44428,-1.9855925,-2.9330497,8.154174
27.25404,-4.1969275,4.874789,3.1235013,-5.2882013
27.317684,8.631207,4.3546777,0.34120095,0.50023
25.761934,12.036685,5.983325,1.5548956,6.47961
32.962795,-0.84266835,-8.043969,2.5084987,1.2193204
34.164433,-4.0452127,-3.0900173,1.2240627,0.42539522
30.25364,1.3111571,-6.9485497,-2.8656201,-3.3022864
30.460827,14.538807,4.59872,-2.4429824,-1.7636707
26.670803,14.038854,-5.701853,-2.1960707,-0.6273909
32.5124,0.029806646,-5.6691046,11.94876,-1.6508242
26.73786,-0.77818924,2.3833253,-2.4443839,4.1695714
28.884045,10.213926,-8.641271,-5.176458,-2.6810699
27.742846,4.0422425,7.7473655,1.564665,-2.2687867
26.343704,0.7536023,1.5451324,-3.2307441,-2.2173073
32.600887,7.9944644,-9.738439,0.535626,-4.100096
32.953304,1.0633713,1.6986736,-3.9995935,1.6871376
29.5561,6.0622144,-1.4507431,-4.954952,5.676819
33.269512,0.6584858,9.338317,3.2180648,-2.241064
27.543144,0.37910756,-1.0978839,2.650225,-1.3154325
32.421124,-6.997732,-1.4452596,1.6779841,-4.110363
30.281458,-9.410825,6.046655,-0.63754237,1.5596207
29.831392,3.2249222,4.007702,-0.20749958,-0.23451264
26.703064,-5.5668163,-1.1286678,4.448567,-0.24621023
30.440256,7.5577292,-0.06770894,4.930369,-0.25428995
23.444164,-4.4944215,9.492193,2.314727,3.0958512
24.471338,6.871334,1.9493335,-3.3052783,2.2554889
29.667995,-5.807071,-2.138069,-5.6588173,-3.8762183
26.394659,-2.336941,-0.049581483,-2.5387383,2.315147
32.242683,0.2951992,-3.8910875,10.019592,-5.9626784
32.408916,3.0928366,0.13604331,1.9571146,-4.193216
15.31316,4.120065,2.2432904,5.0024743,-2.8574336
33.505913,-7.270913,0.3103537,-0.66309947,-3.1920733
30.070986,-5.346022,2.6775792,-1.8754933,3.8289275
27.080948,2.6500916,0.48591223,6.097398,-2.4444757
31.057877,1.4345006,-2.562467,-0.2814466,-0.64034104
32.26054,10.243734,-1.2903119,-0.9628362,0.58881
31.594702,-6.1095157,1.7845123,-2.7495928,-0.80849415
31.234741,-10.386307,4.15554,1.4028943,1.860508
26.341814,32.947163,-3.59348,-3.134576,4.9635644
31.313992,-13.394267,0.43509153,-1.1930634,5.6087284
29.296434,-5.168489,6.9478817,-2.7151964,-1.7801667
31.907917,-13.738231,3.1663706,-0.2759316,1.4888029
29.784834,-2.5680285,0.06300658,0.020212088,-0.66219884
33.128567,-7.0487256,-2.5249233,-0.50208145,-0.9790084
29.997038,20.77078,-5.1629434,-6.8275905,-4.1977596
31.112404,-3.105912,-2.7390547,-0.1769291,-2.3786995
22.727253,-0.21260406,-1.201121,0.98234797,1.5728506
25.500834,1.016974,-0.008424661,12.223452,-1.5045117
30.013042,-3.1110435,-2.7665968,0.6529102,-1.6811529
24.63447,-0.20813018,3.2027857,-0.311506,2.337574
35.176517,-4.1456695,-4.9136996,0.9977676,2.335085
24.440666,14.833585,-5.4375877,1.2582866,-0.9990197
31.5549,-4.8303723,0.087143965,-1.7781814,-0.6542702
32.06489,3.3762243,9.841952,4.2025604,-0.8272334
29.791775,0.5439295,2.9093013,-4.409289,-1.7192854
23.176615,8.5439,-6.0897684,3.7049448,1.250577
24.162785,-0.14067465,7.539278,2.1913805,-1.5504146
28.024502,8.210499,-2.1065047,-4.2936482,-3.5346854
29.859665,11.977994,5.297859,-4.138531,-0.30546537
30.623043,16.651688,1.8425168,-0.7549562,-2.1897295
24.439632,-10.717174,1.3668585,-0.8074001,6.897501
29.410479,-6.9529195,3.2381842,2.736551,0.6888702
32.35459,15.525902,3.5025,-1.5895512,2.1175532
25.933668,-5.7576766,-2.5251696,-0.41405168,-0.6305475
27.212317,11.323711,-10.638655,-2.4601471,0.91867816
26.088629,-5.6881022,1.4479648,-1.4148147,2.4737554
29.854027,-1.6998419,3.7283533,-2.6778286,3.8001595
34.581432,-7.249443,-0.20965579,3.830098,-3.9951625
23.555267,10.044461,9.326543,-1.186527,11.710968
29.707941,-1.0765293,4.9440546,1.1765023,-1.783865
23.737434,0.021271026,-0.10100668,-2.9345553,1.0501543
28.248802,-7.163444,-1.6397355,-1.9859668,0.26887
24.750446,15.042118,4.031515,-1.6524115,3.649542
33.45959,-3.010476,2.837079,-5.993479,-8.191143
30.900928,13.178897,-2.9324324,2.2429938,-0.64782757
29.547714,0.35172844,-0.14113386,-1.4459974,-1.9135547
28.536842,1.618831,2.9910169,-0.01141555,-2.4498963
30.656712,15.955365,-2.2083197,-7.2927475,-0.92084336
24.394794,26.000526,-5.8621445,2.5252967,-2.5479941
34.23668,-7.90025,7.214983,0.328547,0.5328062
26.675676,0.07628777,-8.356346,11.681296,3.2712002
28.68408,8.668117,0.1645023,-1.207836,0.3997523
27.175188,-3.933434,0.2388739,-0.4830545,0.26165766
27.899178,1.8433268,4.0034175,-3.8611434,2.984273
31.8377,8.541968,1.2390397,-2.0362744,9.17972
24.339533,6.7751565,-4.090441,3.2671392,-0.21704735
28.43484,2.5321336,1.3363969,2.6974046,-2.7344003
30.178785,0.9703557,7.470248,0.94533134,1.574439
36.13226,-7.6858735,0.65000004,0.21067096,-1.1641873
31.581715,-9.956365,7.0344195,2.7371106,-0.63460326
27.577486,6.370015,14.652824,2.3682325,-2.7985163
21.676825,1.398725,3.904295,20.513449,-0.38622993
30.014235,1.8150121,-4.8256264,1.359408,-5.089958
30.243652,-2.5194192,7.339511,2.8978732,-0.9791005
29.026579,7.1320276,5.161375,0.32089886,2.7041798
28.307383,-4.6127386,0.5806618,0.3152912,2.7482939
28.449036,7.9802227,2.2377667,7.30158,3.9767547
32.61323,1.8200635,-0.20048523,2.2969542,-2.1608121
20.550135,-13.4576235,2.3572385,3.5678506,1.8369529
34.256706,-10.7414255,1.3322216,-1.0256948,5.65929
25.7801,14.238618,-3.2309008,2.7557201,-0.71367747
32.232105,2.473335,-7.319912,11.0692425,-0.40156156
33.20071,-12.858684,1.0197077,5.155305,8.245744
32.09611,-9.170636,0.6460263,1.1823635,0.58310616
24.270578,0.8641553,0.14074723,8.344755,2.4093213
32.047966,10.492366,-10.867625,6.266131,-2.0941658
32.065155,-9.892472,-1.546521,0.0941643,-1.310433
24.070362,-3.9643745,-3.186915,-1.1965246,-0.067695275
29.278534,-5.674215,-0.09003311,0.05439329,1.060009
25.807695,-1.9237458,0.25185978,2.3365765,-1.5480527
32.518837,-5.9699364,-1.3114386,-0.39210334,-2.8256133
28.72172,12.77723,-5.1069345,1.0449783,0.15658091
28.379438,11.267024,-1.4328444,-3.9301543,2.1582592
26.101835,1.0605747,-2.0795727,-3.454465,-0.12415198
29.401608,2.7330394,1.4764211,-0.66115654,2.1129377
28.407358,0.2695463,-3.965398,-5.084777,-6.088381
28.392635,-0.5826465,2.729824,0.22851688,4.5626173
32.879196,-2.1461747,-2.4994347,-4.8773093,-0.105996296
37.64637,-1.5487859,-1.1820103,-7.2516913,-4.765462
24.843597,6.1331835,-4.4090214,0.32709163,4.5908523
33.617443,-1.3520986,-5.0034037,1.351542,-1.6109668
25.72883,15.996386,-3.170829,3.9541874,-2.2133162
27.076403,9.554826,2.8800638,-1.3872725,-2.5170834
36.051167,-12.111462,1.3777113,0.29173914,-2.0674696
30.480604,9.38983,9.734605,3.1516767,-1.633902
30.523335,-10.798633,1.586077,0.8713561,-3.8920918
30.820078,2.7931273,-1.8465321,1.5388684,-5.0655293
32.819626,-4.5772767,4.7084947,1.61786,-5.5078597
29.731771,11.919645,3.107622,-0.61980134,-1.6070875
33.793835,-17.974823,0.24118502,-3.3476427,2.406746
30.433594,-6.329902,0.33278418,-8.304392,5.1576304
33.565075,1.8440425,-0.6008869,0.07865429,-6.591154
31.257307,-11.149008,-1.3278362,0.8143786,1.094994
30.30041,-1.4239042,-2.8760464,-0.2643998,1.1850023
29.721792,-3.1525927,0.59203273,0.4720845,2.1831803
29.03896,-0.84079564,2.7576282,0.6183125,-3.113388
27.86641,-4.5526714,2.7388165,0.8782758,0.71585876
26.645798,-1.4575831,1.8198155,-0.37179625,4.2631764
32.125847,-3.6061163,1.570208,-3.7389648,-1.0886688
34.562965,-1.3718055,-7.165652,1.6923602,-3.1175694
29.905844,1.5651921,11.060433,-0.60130465,1.4290007
30.099878,-3.589969,2.6050968,-1.4263629,0.84077835
29.94455,-8.238575,-1.5695703,3.428875,-2.1959074
25.201231,3.581162,8.866996,0.73679817,-1.1568706
25.642508,13.301202,0.039630707,8.118593,-2.8111289
31.2192,0.54857695,-1.7054121,-2.9061666,-0.42613629
32.778263,0.5202149,-0.8411988,-2.0969298,9.077563
20.446102,20.458523,-0.18646845,15.02337,5.6767216
29.177668,0.5505494,-2.290467,0.07773639,-0.34047732
24.022509,-6.7620077,-1.1005775,-2.2406182,0.29385546
34.404358,5.9385056,-0.05725777,0.37938872,-7.360235
27.46544,4.4036884,2.1278515,-1.3084768,1.3253838
24.762909,19.30777,1.1549065,-3.0106716,2.2328126
30.705814,10.670447,4.6973386,0.39868048,4.6133637
32.36211,3.7738013,1.2626419,-1.4105111,-0.5034752
32.81832,7.489241,-3.3643568,-0.29527214,-5.1590424
33.869728,-5.7750473,-4.887897,-0.77189255,1.4506506
29.053349,3.3238196,-1.5034697,2.040234,-1.0906202
33.96757,-3.6532934,-2.783597,-2.1900764,6.859661
30.652037,-2.0954845,8.250207,-0.8501416,-3.9760904
32.667572,2.1987796,-3.3960712,3.9946153,1.1185848
36.07252,-1.0908875,7.092482,-2.3035703,-2.4914093
26.30166,5.223679,9.403222,-1.8921324,-1.3462785
30.70809,2.638106,2.6927779,-4.63898,5.6126866
26.438604,5.9690228,1.4984504,-3.2973728,2.1174746
27.635366,0.0014516199,10.412994,-0.09949291,-0.56266266
27.246292,27.444836,-12.035425,-3.3294294,-3.6509972
28.707117,-3.3250873,-2.3364275,-1.0612115,-3.301686
34.97989,-10.056036,1.5172477,4.060074,4.477352
28.682087,-5.9923515,0.7392956,-0.8355834,-0.20268068
29.405071,-5.592177,-3.5559208,0.805164,3.2354898
28.266293,-7.3825746,3.0169299,-1.7473468,0.017148802
30.521631,-11.369033,2.4469984,-0.5456057,-3.925668
28.934408,3.3315113,-2.1955528,-4.8456454,5.071209
19.388308,5.1176343,5.8468957,15.238935,4.8435364
25.577599,4.195645,-7.2247005,2.6989534,4.833687
32.910633,-2.0444467,0.067204215,1.5472465,-0.00040294102
35.093803,-7.106492,-1.6288213,-3.6983266,-1.3960221
26.52325,-5.7402472,3.5173638,5.666813,0.66948533
33.35563,-9.429857,-0.02820924,1.419543,-2.6541035
32.296238,3.9268916,4.6252866,-3.2543056,-2.8908226
34.033054,8.733307,-4.307581,0.07005857,-8.470141
29.086983,-2.7916954,0.38701648,8.828924,-0.087794624
31.727982,15.463492,-13.623226,-5.811012,-0.4690184
32.067837,-1.5227692,3.519239,1.5972712,0.24191612
30.598194,-3.7247777,0.09601572,-1.3831747,-4.3419065
33.1592,-8.635539,-2.5614386,-1.2075444,-0.42952418
29.120876,16.652443,1.0634146,-1.90569,4.0523963
35.74848,-8.154238,-4.877483,-1.8196898,-5.2491493
34.174232,-16.38023,3.5324712,4.1290336,5.846832
32.643776,6.5966797,0.7215377,-2.0410361,-4.852577
32.23026,4.186907,3.9577618,0.53798676,-4.844426
30.310303,8.873631,2.9961367,5.3097854,-1.2320937
29.151493,6.962885,-2.4823427,-4.755904,-0.46646497
31.048195,-3.883522,8.210348,6.0015783,5.068772
33.66613,-10.182762,-1.8266013,2.30184,-1.1420887
33.02817,17.331099,-2.3171732,0.33895412,2.0119927
27.517384,21.532776,-1.7357516,3.6816504,0.37253883
36.383698,-1.2903657,4.3670063,-2.1213307,-3.2351828
30.202745,12.049697,3.2883751,-4.9175777,-1.3560331
20.36454,3.2060544,0.10173402,7.8086467,3.840162
31.491175,7.521998,1.9732357,-1.7959079,-6.1635804
34.610313,1.536593,1.5361781,-5.524425,-1.2923515
19.341042,-2.8783486,0.5677315,4.5877404,1.5771413
28.21198,20.354418,-0.32959658,-4.202652,4.7344694
32.425663,-4.391343,-1.0586287,-0.7475165,3.0292077
29.34993,4.801858,8.618526,-4.015136,-2.7325084
27.447865,-5.771031,5.2376556,9.216987,-0.92395043
32.054947,0.58391225,-3.090487,0.50734454,-2.9430406
27.927885,-4.538065,4.954463,0.31250367,5.119661
34.695457,-3.1652665,-3.9311635,1.8437757,-5.2100387
29.800184,9.358264,-0.5846216,-2.0450757,3.336874
28.578838,10.395673,13.613318,3.6073236,-4.540006
32.604637,3.03963,4.718607,3.4844546,-3.1426394
28.629797,17.518135,1.7542503,-8.239311,6.989807
35.23847,1.1295215,-5.2845583,-0.825045,0.2474475
26.86195,17.060001,-1.8407345,-5.202743,4.5178967
27.203934,12.668488,0.19716169,6.7787676,0.29678488
32.177162,-9.772044,-1.8216895,-0.8410894,3.926187
29.97293,-9.607137,4.0742927,-2.485232,0.35730112
21.678368,19.716791,-3.6650486,1.144156,1.6886598
30.218407,-0.15626648,-6.0313544,-2.376561,-2.6552093
31.367167,-4.064775,-1.5600384,1.1786296,-2.5155804
31.69954,-3.765659,4.729229,0.9249908,0.24025765
27.339062,-3.4912574,2.7076623,1.046269,-0.6099956
33.541725,-0.73050505,-2.17895,3.409539,-4.831335
30.855297,6.404371,-0.31758675,7.2976294,-2.9957864
32.077038,-12.40952,-0.8484017,-0.058067475,1.4900817
22.261038,18.242792,-0.30262128,2.3391066,2.7648036
30.89511,-0.08895264,3.565959,-0.040890567,-5.7365003
21.267265,6.398549,0.49495238,6.670454,-3.162069
35.23246,-14.180028,-1.715928,-2.192634,-0.87646765
31.257149,10.139433,-8.080266,-0.7214372,3.1921859
29.021355,-12.311492,-2.1459503,-1.8144313,4.2214203
31.245344,-6.229158,1.6596137,-1.9964931,-3.4660482
26.791346,-4.126307,5.574172,6.0158553,-2.5902505
31.933208,-0.4205811,-0.12815186,6.157382,-6.291281
31.732676,-8.3075485,-0.6979353,-2.4286237,-0.62186193
28.325628,2.6827743,4.273396,-1.8030338,1.1475298
31.341063,-8.6170435,-0.15974194,1.3951911,0.99342114
29.442072,2.5021155,2.124991,-1.0981885,-1.898644
28.881908,-4.244863,2.8093321,-2.5471694,0.22349986
34.354614,8.224595,7.217068,-0.77094305,-0.17096852
27.559727,-5.7068915,0.60061187,-0.83927953,0.8773861
27.654266,4.739137,0.9409317,-1.1153443,0.4497051
31.341835,-4.0750084,10.331116,-0.48033127,-0.9728069
30.64111,7.9706874,-9.641804,-1.4507401,5.593439
27.01229,19.067417,-5.3284216,-4.66674,6.353304
30.337748,-9.811923,-1.0609174,0.40252843,-0.23991366
27.042238,-8.783658,-1.339858,-1.4489144,3.7501435
32.559875,7.220884,-1.5946821,-2.358719,1.5010026
31.92635,2.0747707,-5.3245983,3.0517612,-1.5951161
33.830486,-3.1445894,-5.229183,-2.1919954,-3.6737044
27.003166,7.7004952,6.7339373,-6.8714433,15.515022
21.873583,-2.8552551,9.624453,5.9745507,1.6180512
31.662695,-10.39143,1.8575203,1.6762362,0.3428344
31.78038,2.1003716,-4.0442038,-3.386551,-4.3408694
27.451296,2.45456,2.301068,-1.7473634,3.0209587
29.838282,-5.817199,4.980178,-1.2785983,2.69953
29.108576,-2.632651,4.431046,0.46821347,-0.45552447
23.893066,-4.3173347,-0.48040336,-1.671826,1.0724275
34.586693,-8.197392,-2.7954447,-2.3723423,0.6588511
35.116608,-8.20843,-4.0860596,0.8713959,-2.2626371
26.440042,2.3413906,2.3411214,-5.5977254,6.649891
31.234951,5.0259147,-1.810691,-1.0490443,-3.2695491
27.725683,0.76316184,0.5030389,-3.2732582,3.9717293
31.883497,-8.499596,1.4420688,-4.950512,-2.085549
34.83078,-10.664943,-4.4843698,-2.5297143,1.8869826
17.450716,18.28697,11.548414,-1.9423215,4.2722664
28.842772,15.188556,-5.473063,-4.2291427,-7.2947063
26.244629,11.363162,3.9228249,-1.5814775,4.5313997
32.677017,-15.066641,1.8090929,1.4641931,0.061369177
27.795837,6.6975746,1.9816277,1.1191442,1.2998981
31.950424,3.8016717,-1.6848781,3.1883578,-0.3158753
26.111717,-9.441604,-3.1837814,14.417222,1.6197914
35.88773,-6.4002285,-1.3052508,1.0507243,1.5234002
27.951944,-10.487587,-3.4395194,-0.8276875,-3.2705467
24.28662,-14.214932,-1.3892499,0.5944979,8.362506
34.40401,16.052029,-6.7240047,-3.3540254,-9.496625
32.381836,-10.560461,-4.5888147,-3.5331597,1.3803328
30.985842,20.549532,-5.4044743,-9.489763,1.216498
33.150574,-3.0403945,-3.807491,-1.55903,-4.301487
36.79808,11.50708,2.7066789,-3.6933064,-9.51763
29.165688,-2.6521497,1.861142,-0.62234616,-3.1558254
27.172276,15.124822,-2.6207752,-3.1114693,-0.5073895
28.425817,-9.510607,-0.15963884,0.92322457,-1.6976918
21.448456,-4.388415,2.3453763,-2.7411509,0.46662048
26.480484,-4.322263,0.35173613,2.065815,3.1177933
27.281319,5.1541324,3.7313366,-0.026253816,-3.3185103
34.786987,10.202274,-1.6221776,-3.1608472,-1.3761191
30.452185,2.9648178,-0.15952188,-0.39430258,-9.252923
35.872227,10.87306,-3.830254,-0.5455492,-0.85604644
33.653305,-15.143152,1.5090462,0.5790434,-1.0457184
21.734364,6.39141,0.772272,3.246204,2.5116365
30.140663,-7.714134,-2.3346646,0.90265703,-0.31066984
33.138336,3.7789612,6.1887403,0.9343659,-6.26445
32.074875,-1.863798,4.1537666,1.1247966,1.0400702
30.654198,13.473216,-4.304399,-2.866992,-3.0056207
29.117771,-7.941018,-2.5179431,-0.25013784,-3.1216476
29.818829,-1.7297976,2.713179,5.7144713,6.9937534
29.060122,15.129161,-2.8608713,-4.8937135,-0.57394296
30.033436,-3.304667,5.7450757,-1.633281,3.4413695
29.303175,3.4496424,3.8626175,-3.831946,-1.0310866
24.08108,31.056667,-9.073846,-2.0435653,2.1878977
25.704773,-11.940477,0.85048884,-2.3595085,2.8250465
27.334055,-1.6484686,-2.7145448,-0.27326816,3.1821594
31.58326,0.8277805,1.5610797,-2.4079266,-4.7333612
22.481672,-0.8859128,-2.6568062,19.610619,4.475524
24.965788,-4.243325,-2.451976,1.5709754,4.903755
27.702436,-5.144343,0.22304307,-3.1057873,2.7615945
27.827173,-5.316736,6.377571,5.6540723,0.014278235
20.493837,-11.517657,3.8960233,-0.32754916,2.3440766
33.620144,3.9555771,1.2124441,-4.1911106,-2.0525842
32.298637,-4.0567627,-2.1485124,5.246826,-0.35602272
31.006586,0.8439981,7.0718675,-1.1125282,-6.9291096
31.897503,9.251773,1.556798,-0.9849005,-1.044749
31.485546,-3.3174093,3.0697796,-0.6846188,-3.7314248
26.988756,-8.03544,2.064646,0.36279777,0.5044252
29.034967,10.778996,-2.2655773,-6.4178286,-3.4016583
25.602497,9.533954,-2.2891634,-1.9617116,-1.5074881
20.773438,3.4391744,3.4142191,6.595745,-0.6514
33.26454,-7.1242776,2.3400483,-1.3734633,-1.4075754
19.558191,7.47374,4.9524612,24.560898,1.1289266
28.47826,-11.321507,-3.3169968,0.4289407,-1.7221136
26.352001,14.940944,3.3699255,-1.2084318,3.8898253
35.442192,-4.971127,-3.3015168,1.4543433,1.9544892
38.915833,1.8715523,-10.723498,-1.3794055,-5.59152
28.04511,8.629888,-0.05980227,1.1110307,3.9023242
29.35558,-8.709292,-1.6789415,-0.6288581,3.9832757
27.720615,-12.570083,1.1149231,1.7403164,1.0943629
30.654726,-10.962837,-1.3383566,-1.3655583,8.505373
34.741016,-3.7704504,-8.63287,1.5132957,-0.14096643
31.536945,-4.628476,8.050913,1.8431596,-3.113207
26.456045,-9.53262,-2.3478105,2.7043588,3.4194806
34.335083,-2.4826052,-4.856025,-3.9861667,-4.5114813
30.066677,-4.699283,2.7217817,3.1904542,2.1479619
28.230614,8.313549,-2.3822234,-2.6965063,0.13075389
28.309105,11.913053,4.775528,-4.8451753,2.391141
26.673061,1.0682361,-0.95302826,-2.3089454,1.1838001
28.010761,-6.0430293,-1.8972839,-5.0409594,-0.87092006
29.566872,-1.9727337,-4.023316,-0.38693723,-1.1144611
30.555714,-16.009548,2.1440396,0.14522971,-2.4101107
34.79903,-6.165107,-6.6459064,0.15928337,-0.9888853
34.30122,4.377046,-5.1691337,-5.1234303,-8.161081
30.992289,-5.6510224,3.7664578,-0.46727797,-4.0530896
27.741512,5.0984983,-1.5551322,-2.642306,1.9290923
30.437061,1.4745648,-5.0812135,-1.4495093,0.35732
30.947374,-12.794314,3.7761838,-0.34000692,-0.06004831
26.167171,-3.3406143,0.08891396,6.529178,1.7184459
32.420143,2.5107934,-2.683055,-3.476862,-7.987694
33.99975,-3.026059,-3.8741727,1.9787307,-3.820159
28.282415,-2.6566875,-3.926827,8.219444,0.20360157
31.661171,-1.9937139,4.3146157,-2.6975303,-0.25770664
31.744553,1.6758811,0.7266778,-2.398833,1.9703362
30.9299,1.2177883,6.172987,2.5464222,1.3819777
29.980516,7.211219,2.0980124,-0.82544345,1.732861
32.75732,-4.4914465,-2.2447276,0.4915195,2.6394224
26.899422,16.368216,-2.6809096,4.1348686,1.8553678
28.374641,-7.4842286,6.0290093,3.8326695,-1.1110362
20.149248,24.34145,-5.6559424,1.2144116,4.2140656
35.591343,-6.636659,5.911306,0.32999742,-2.7437444
25.711002,-2.62456,-2.2485037,-1.1213696,-1.235244
31.266956,-1.7876567,2.2206254,-3.1838245,-4.5819507
29.94379,-7.75384,0.7000204,-0.73588747,1.8091727
29.0593,-14.168785,-4.347188,0.18209738,3.2745152
28.434029,3.2673655,2.9160664,-1.0029035,2.804434
28.089563,5.194954,-3.3177743,-0.44014394,-3.3610523
28.756884,-0.8299105,0.776398,1.1764743,1.4616507
33.181717,-12.0230055,-0.9655909,-2.1988258,-0.83341306
32.806496,-11.968323,-2.316516,-1.390652,5.629335
32.970493,0.58935356,-4.0626836,-2.6884894,-2.1636782
31.0053,3.66092,6.210607,2.8411305,-6.847323
26.38036,8.6152935,4.8875036,2.3446844,9.375361
30.421833,1.7810177,3.302963,-1.2258713,1.6093224
33.32984,-0.0101541625,-8.292626,-0.039177284,-2.3506117
31.903824,2.9832134,-3.4250894,0.502157,-5.751581
31.607204,-3.5814798,8.911934,3.5064056,-3.0983768
27.750813,-5.4614077,2.347973,0.4436803,-0.6278732
30.963476,2.3676076,3.8577893,1.4085872,3.7163699
30.701733,0.49813962,2.0479016,-5.5646663,4.034963
28.750195,-4.544688,-1.1992723,-1.1549225,-3.175929
21.093895,5.2588573,0.6690725,1.8334368,12.029293
28.941095,5.540565,-5.472106,1.9341335,0.3370993
35.283768,-11.365052,-3.8692539,-2.1412768,1.0936064
27.042273,-3.9797232,-2.4762597,1.6053143,-1.6943737
26.32169,-1.1598146,3.8149996,4.5333323,-0.68899566
25.539137,9.688485,1.1474721,1.9861472,1.8801142
29.612097,-0.5221976,1.5227841,-3.0361001,5.585437
33.309307,-4.0717006,3.0502625,1.3888773,5.481657
25.230598,10.331621,2.319557,-10.5283,-2.0560384
28.613937,9.63354,3.1993225,-0.7942057,-1.0853777
28.247957,5.9389496,2.1514404,7.7152705,1.7495675
26.622593,8.382724,19.659538,0.34541535,6.047546
26.853712,22.627674,-5.0897617,15.220999,5.9611063
30.653585,-3.4135869,2.148771,3.3986793,2.7350256
25.366798,8.086721,-3.8763108,6.7482333,0.472971
29.114578,-6.3665366,4.02972,0.25153208,1.2330325
32.7894,0.47797528,1.340121,-0.3860069,1.5790743
27.154945,11.620456,-3.0402112,-5.5565133,1.5418015
33.252335,-5.850264,6.1069045,-2.8226984,-1.946003
24.434868,4.5297465,10.7263155,-1.1918525,1.0314021
31.050985,-10.221216,-3.762686,0.7356864,-0.9837853
29.59652,1.679011,6.047273,0.47716644,1.2038296
30.174685,-1.9615804,16.074944,3.1865108,-1.93518
25.1622,2.5306256,12.039227,8.229613,0.6821588
29.37835,0.3129065,13.523149,1.3378061,-0.18080547
20.20917,27.90074,-4.4119635,2.0046642,2.115664
34.904984,-9.265014,-4.737492,-1.3750409,-2.5784557
33.658836,13.575968,1.0318557,-2.7912514,-4.327606
33.09362,-7.4562063,2.031257,3.4675765,4.759901
33.161316,-12.681837,-0.08060304,0.094562516,2.1260593
32.252716,-5.6519647,-4.1717043,-3.6793299,0.18783873
24.603348,-8.084093,0.7417021,1.0294117,-1.3984433
32.01707,-6.174916,-1.8931805,-0.10609622,-2.0877185
22.174957,15.260499,-5.7327824,-2.37425,1.0807968
26.743439,2.5834694,8.949176,-2.5927958,-2.1591358
30.722189,-0.88554895,0.5241806,0.5323448,-2.6669486
26.728092,0.60153335,13.480538,0.6741815,-2.8117857
23.900896,3.5492811,1.3046544,5.4447703,3.4126046
31.133211,0.50605106,-3.7802505,-1.1641566,1.8684705
32.416306,1.2110704,-5.114273,2.2484887,3.1351745
32.488674,-1.3921242,-4.366885,-0.38345918,-4.012912
30.890808,-4.856073,-3.0704422,0.4246142,-0.982711
29.465006,7.905549,3.4495502,-1.8823459,2.6994836
33.464268,-0.29399505,-3.8546636,-3.8278253,6.25166
27.536995,22.438875,-5.5298467,-4.4285345,1.3976188
33.67524,-1.2919451,3.8488522,5.9289503,0.5974218
31.721455,15.074528,-5.761307,-2.599379,6.08402
25.057087,3.0900917,1.831056,0.56945366,1.9614791
22.695757,10.493654,-0.9869835,11.015522,-2.586392
30.705011,12.56725,-1.9922463,-4.020714,6.0627284
30.448568,4.806967,0.0185318,1.703613,-0.5287499
32.493084,4.2741385,-3.4920847,-0.061378285,2.5790436
19.49019,-11.699401,-4.3436007,15.295456,6.009564
30.559055,11.944695,-2.7867398,3.185643,-3.40117
29.16908,-3.8932903,-0.9000694,0.6232584,8.148172
31.988398,-2.723404,-2.3367064,2.2123337,-2.1715305
29.620316,-3.525369,1.7226024,3.6522846,-1.6595501
29.004883,11.4907875,3.736432,4.4058924,-4.1325865
32.902214,-6.0340886,-5.8899164,-1.4748057,-4.50999
26.165226,7.4864182,3.2770128,-1.930789,2.5496426
27.37345,0.3764685,-0.7661012,6.454595,-2.4649973
28.249878,-0.32250074,5.6797833,-1.0481771,0.9599316
29.819649,-2.7790058,-6.227567,-0.74378103,-0.96647274
33.127457,5.942692,4.702272,-9.482857,1.438268
30.1494,-9.252131,2.220946,-1.5715361,-0.75064135
28.52446,-7.446673,0.39875922,-2.382276,-4.2807574
27.193861,-2.059789,-2.5418406,-2.5013504,-1.9734898
33.12217,5.536969,0.009084613,-1.0234016,-2.6233068
26.523434,-8.171593,5.327463,3.5302052,-0.13471207
32.026516,-9.577411,3.464243,1.912584,3.6187835
